CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
AIM REALTY LIMITED,13352574,,,VENTURE COURT,2 DEBDALE ROAD,WELLINGBOROUGH,NORTHAMPTONSHIRE,,NN8 5AA,Private Limited Company,Active,United Kingdom,,22-04-2021,30,4,22-01-2023,,NO ACCOUNTS FILED,20-05-2022,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/13352574,,,,,,,,,,,,,,,,,,,,,05-05-2023,21-04-2022
AIM SOURCING LTD,12285604,,,UNIT 9 AND OFFICE 115 SUNBEAM STUDIOS,SUNBEAM STREET,WOLVERHAMPTON,WEST MIDLANDS,ENGLAND,WV2 4PF,Private Limited Company,Active,United Kingdom,,28-10-2019,31,3,31-12-2023,31-03-2022,MICRO ENTITY,25-11-2020,,0,0,0,0,"46470 - Wholesale of furniture, carpets and lighting equipment",,,,0,0,http://business.data.gov.uk/id/company/12285604,,,,,,,,,,,,,,,,,,,,,10-11-2022,27-10-2021
AIM TRAINING AND DEVELOPMENT LTD,8701531,,,4 GILDINGWELLS ROAD,WOODSETTS,WORKSOP,SOUTH YORKSHIRE,ENGLAND,S81 8QA,Private Limited Company,Active,United Kingdom,,23-09-2013,30,9,30-06-2023,30-09-2021,MICRO ENTITY,02-10-2016,04-09-2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/08701531,,,,,,,,,,,,,,,,,,,,,12-09-2023,29-08-2022
AIM-HIGH TUITION LTD,13869221,,,561 STAFFORD ROAD,,WOLVERHAMPTON,,ENGLAND,WV10 6QE,Private Limited Company,Active,United Kingdom,,24-01-2022,31,1,24-10-2023,,NO ACCOUNTS FILED,21-02-2023,,0,0,0,0,85200 - Primary education,85310 - General secondary education,85410 - Post-secondary non-tertiary education,85600 - Educational support services,0,0,http://business.data.gov.uk/id/company/13869221,,,,,,,,,,,,,,,,,,,,,06-02-2023,
AIM-TO-TRAIN LTD,7041956,,,LOTHING HOUSE 7 QUAY VIEW BUSINESS PARK,BARNARDS WAY,LOWESTOFT,SUFFOLK,ENGLAND,NR32 2HD,Private Limited Company,Active,United Kingdom,,14-10-2009,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,11-11-2016,14-10-2015,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07041956,,,,,,,,,,,,,,,,,,,,,28-10-2023,14-10-2022
AIM4CHANGE,11220909,,,LOUNDSLEY GREEN COMMUNITY CENTRE,CUTTHOLME ROAD,CHESTERFIELD,,UNITED KINGDOM,S40 4QU,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",Active,United Kingdom,,22-02-2018,28,2,30-11-2023,28-02-2022,MICRO ENTITY,22-03-2019,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11220909,,,,,,,,,,,,,,,,,,,,,07-03-2023,21-02-2022
AIM: VOCATIONAL INTERNSHIPS & PLACEMENTS LTD,14496020,,,121 LARK LANE,,LIVERPOOL,,ENGLAND,L17 8UR,Private Limited Company,Active,United Kingdom,,21-11-2022,30,11,21-08-2024,,NO ACCOUNTS FILED,19-12-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/14496020,,,,,,,,,,,,,,,,,,,,,04-12-2023,
AIMA GROUP LTD,5454514,,,UNIT 3 PARK COURT,PYRFORD ROAD,WEST BYFLEET,SURREY,,KT14 6SD,Private Limited Company,Active,United Kingdom,,17-05-2005,30,5,28-02-2023,31-05-2021,MICRO ENTITY,14-06-2017,17-05-2016,1,1,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/05454514,20-08-2007,AIMA COLLEGE LTD,,,,,,,,,,,,,,,,,,,21-05-2023,07-05-2022
AIMATRIX LIMITED,11008090,,,5 MONTAGUE CRESCENT,LONDON,LONDON,,UNITED KINGDOM,N18 2HA,Private Limited Company,Active,United Kingdom,,11-10-2017,31,10,31-07-2023,31-10-2021,MICRO ENTITY,08-11-2018,,0,0,0,0,85310 - General secondary education,,,,0,0,http://business.data.gov.uk/id/company/11008090,,,,,,,,,,,,,,,,,,,,,07-12-2022,23-11-2021
AIMDT LTD,SC640483,,,18 BIRKDALE WOOD,CUMBERNAULD,GLASGOW,NORTH LANARKSHIRE,SCOTLAND,G68 0GY,Private Limited Company,Active,United Kingdom,,02-09-2019,30,9,30-06-2023,30-09-2021,TOTAL EXEMPTION FULL,30-09-2020,,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/SC640483,,,,,,,,,,,,,,,,,,,,,15-09-2023,01-09-2022
AIMEE ANN LOU LIMITED,13097641,,,21 ELLIS STREET,KNIGHTSBRIDGE,LONDON,,ENGLAND,SW1X 9AL,Private Limited Company,Active,United Kingdom,,23-12-2020,31,12,30-09-2023,31-12-2021,MICRO ENTITY,20-01-2022,,0,0,0,0,46420 - Wholesale of clothing and footwear,47510 - Retail sale of textiles in specialised stores,47721 - Retail sale of footwear in specialised stores,47722 - Retail sale of leather goods in specialised stores,0,0,http://business.data.gov.uk/id/company/13097641,,,,,,,,,,,,,,,,,,,,,05-01-2023,22-12-2021
AIMEE YOUNG COACHING LTD,14450546,,,23 PARK AVENUE,,ORPINGTON,,ENGLAND,BR6 9EQ,Private Limited Company,Active,United Kingdom,,28-10-2022,31,10,28-07-2024,,NO ACCOUNTS FILED,25-11-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/14450546,,,,,,,,,,,,,,,,,,,,,10-11-2023,
AIMER CREER LTD,13248713,,,128 CITY ROAD,,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,05-03-2021,31,3,05-12-2022,,NO ACCOUNTS FILED,02-04-2022,,0,0,0,0,46420 - Wholesale of clothing and footwear,47710 - Retail sale of clothing in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",,0,0,http://business.data.gov.uk/id/company/13248713,,,,,,,,,,,,,,,,,,,,,12-03-2023,26-02-2022
AIMERS ACADEMY LIMITED,13828582,,,16 ELEANOR CLOSE,,DARTFORD,,ENGLAND,DA1 5GQ,Private Limited Company,Active,United Kingdom,,05-01-2022,31,1,05-10-2023,,NO ACCOUNTS FILED,02-02-2023,,0,0,0,0,85590 - Other education n.e.c.,85600 - Educational support services,,,0,0,http://business.data.gov.uk/id/company/13828582,,,,,,,,,,,,,,,,,,,,,18-01-2023,
AIMHI EDUCATION LTD,12558460,,,ALBANY HOUSE,CLAREMONT LANE,ESHER,SURREY,UNITED KINGDOM,KT10 9FQ,Private Limited Company,Active,United Kingdom,,16-04-2020,1,9,01-06-2023,01-09-2021,MICRO ENTITY,14-05-2021,,0,0,0,0,85310 - General secondary education,,,,0,0,http://business.data.gov.uk/id/company/12558460,,,,,,,,,,,,,,,,,,,,,29-04-2023,15-04-2022
AIMHIGHER HIVE LTD,12241915,,,THE GRANARY,BREWER STREET,BLETCHINGLEY,SURREY,,RH1 4QP,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,,03-10-2019,31,10,31-07-2023,31-10-2021,TOTAL EXEMPTION FULL,31-10-2020,,0,0,0,0,85421 - First-degree level higher education,,,,0,0,http://business.data.gov.uk/id/company/12241915,,,,,,,,,,,,,,,,,,,,,07-09-2023,24-08-2022
AIMHIGHER LONDON LIMITED,7859881,,,THE GRANARY,BREWER STREET,BLETCHINGLEY,SURREY,,RH1 4QP,Private Limited Company,Active,United Kingdom,,24-11-2011,31,8,31-05-2024,31-08-2022,TOTAL EXEMPTION FULL,22-12-2016,24-11-2015,0,0,0,0,85421 - First-degree level higher education,,,,0,0,http://business.data.gov.uk/id/company/07859881,05-09-2019,AIMHIGHER LONDON SOUTH LIMITED,,,,,,,,,,,,,,,,,,,08-12-2023,24-11-2022
AIMHIGHER NORTHAMPTONSHIRE LTD,7680639,,,15 FINESHADE CLOSE,BARTON SEAGRAVE,KETTERING,NORTHAMPTONSHIRE,,NN15 6SL,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,,23-06-2011,31,12,30-09-2023,31-12-2021,TOTAL EXEMPTION FULL,21-07-2017,23-06-2016,0,0,0,0,85310 - General secondary education,,,,0,0,http://business.data.gov.uk/id/company/07680639,,,,,,,,,,,,,,,,,,,,,07-07-2023,23-06-2022
AIMHIGHER TUTORING SERVICES LTD,13101794,,,6 CORALLIAN DRIVE,,FARINGDON,,ENGLAND,SN7 7GU,Private Limited Company,Active,United Kingdom,,29-12-2020,4,4,04-01-2023,31-12-2021,MICRO ENTITY,26-01-2022,,0,0,0,0,85310 - General secondary education,85421 - First-degree level higher education,85422 - Post-graduate level higher education,,0,0,http://business.data.gov.uk/id/company/13101794,,,,,,,,,,,,,,,,,,,,,11-01-2023,28-12-2021
AIMI HEALTH LTD,13925438,,,BRIGHTON HOUSE,273 WILMSLOW ROAD,MANCHESTER,,ENGLAND,M14 5JQ,Private Limited Company,Active,United Kingdom,,18-02-2022,28,2,18-11-2023,,NO ACCOUNTS FILED,18-03-2023,,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/13925438,,,,,,,,,,,,,,,,,,,,,28-06-2023,14-06-2022
AIMIS LTD,9544679,,,10-12 MULBERRY GREEN,,OLD HARLOW,ESSEX,UNITED KINGDOM,CM17 0ET,Private Limited Company,Active,United Kingdom,,15-04-2015,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,13-05-2017,15-04-2016,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/09544679,,,,,,,,,,,,,,,,,,,,,29-04-2023,15-04-2022
AIMKEV LIMITED,9060132,,,8 TENBY AVENUE,,CAVERSHAM,READING,,RG4 6QG,Private Limited Company,Active,United Kingdom,,28-05-2014,31,5,28-02-2023,31-05-2021,MICRO ENTITY,25-06-2017,28-05-2016,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/09060132,,,,,,,,,,,,,,,,,,,,,11-06-2023,28-05-2022
AIMORE IMPORT & EXPORT LTD,13681514,,,25 TANSY CLOSE,,LONDON,,ENGLAND,E6 5NS,Private Limited Company,Active,United Kingdom,,15-10-2021,31,10,15-07-2023,,NO ACCOUNTS FILED,12-11-2022,,0,0,0,0,46420 - Wholesale of clothing and footwear,47190 - Other retail sale in non-specialised stores,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/13681514,15-11-2021,AIMORE IMORT & EXPORT LTD,,,,,,,,,,,,,,,,,,,28-10-2023,14-10-2022
AIMS TUITION LIMITED,13663675,,,"5 CROWNHILL (FIRST FLOOR),",CHURCH STREET,CROYDON,,UNITED KINGDOM,CR0 1RY,Private Limited Company,Active,United Kingdom,,06-10-2021,31,10,06-07-2023,,NO ACCOUNTS FILED,03-11-2022,,0,0,0,0,85590 - Other education n.e.c.,85600 - Educational support services,,,0,0,http://business.data.gov.uk/id/company/13663675,,,,,,,,,,,,,,,,,,,,,19-10-2023,05-10-2022
AIMS4CHANGE LTD,5675246,,,LOW BARN,LLANCAYO BUSINESS PARK,USK,MONMOUTHSHIRE,UNITED KINGDOM,NP15 1HY,Private Limited Company,Active,United Kingdom,,13-01-2006,31,3,31-12-2022,31-03-2021,MICRO ENTITY,10-02-2017,13-01-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/05675246,,,,,,,,,,,,,,,,,,,,,27-01-2023,13-01-2022
AIMSET LIMITED,14245132,,,1A ALL SAINTS COURT,ALL SAINTS ROAD,STOCKPORT,,UNITED KINGDOM,SK4 1QA,Private Limited Company,Active,United Kingdom,,20-07-2022,31,7,20-04-2024,,NO ACCOUNTS FILED,17-08-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/14245132,,,,,,,,,,,,,,,,,,,,,02-08-2023,
AIMSLAB LTD.,9360448,,,BM CENTRE,11 ST. MARTINS CLOSE,WINCHESTER,HAMPSHIRE,UNITED KINGDOM,SO23 0HD,Private Limited Company,Active,United Kingdom,,18-12-2014,31,12,30-09-2023,31-12-2021,TOTAL EXEMPTION FULL,16-11-2016,19-10-2015,0,0,0,0,85590 - Other education n.e.c.,96090 - Other service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/09360448,19-10-2015,GOALDICE LIMITED,,,,,,,,,,,,,,,,,,,06-07-2023,22-06-2022
AIMVESTING LIMITED,9098703,,,2 C/O SEVERIN FINANCE,DARTMOUTH STREET,LONDON,,ENGLAND,SW1H 9BP,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,23-06-2014,30,6,31-03-2022,30-06-2020,TOTAL EXEMPTION FULL,21-07-2016,11-05-2015,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/09098703,,,,,,,,,,,,,,,,,,,,,25-10-2022,11-10-2021
AIN BROS TRADING LTD,14202202,,,32 RUGBY ROAD,,DAGENHAM,,ENGLAND,RM9 4AL,Private Limited Company,Active,United Kingdom,,28-06-2022,30,6,28-03-2024,,NO ACCOUNTS FILED,26-07-2023,,0,0,0,0,46310 - Wholesale of fruit and vegetables,47210 - Retail sale of fruit and vegetables in specialised stores,,,0,0,http://business.data.gov.uk/id/company/14202202,,,,,,,,,,,,,,,,,,,,,11-07-2023,
AIN SAKHRI LTD,13357767,,,21 FAWCETT STREET,,LONDON,,UNITED KINGDOM,SW10 9EY,Private Limited Company,Active,United Kingdom,,26-04-2021,30,4,31-01-2024,30-04-2022,MICRO ENTITY,24-05-2022,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/13357767,,,,,,,,,,,,,,,,,,,,,09-05-2023,25-04-2022
AIN SOPH LTD,10219548,,,68 NORTH PARK ROAD,ERDINGTON,BIRMINGHAM,WEST MIDLANDS,,B23 7YU,Private Limited Company,Active,United Kingdom,,07-06-2016,30,6,31-03-2023,30-06-2021,MICRO ENTITY,05-07-2017,,0,0,0,0,85590 - Other education n.e.c.,96090 - Other service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/10219548,,,,,,,,,,,,,,,,,,,,,20-06-2023,06-06-2022
AINARA SANDOVAL LTD,13267620,,,"9 LANDHIGH MANSIONS, 544-546",HOLLOWAY ROAD,LONDON,,ENGLAND,N7 6JP,Private Limited Company,Active,United Kingdom,,15-03-2021,31,3,31-12-2023,31-03-2022,MICRO ENTITY,12-04-2022,,0,0,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/13267620,,,,,,,,,,,,,,,,,,,,,28-03-2023,14-03-2022
AINGARTH LIMITED,14442740,,,HAZLEMERE,70 CHORLEY NEW ROAD,BOLTON,LANCASHIRE,ENGLAND,BL1 4BY,Private Limited Company,Active,United Kingdom,,25-10-2022,31,10,25-07-2024,,NO ACCOUNTS FILED,22-11-2023,,0,0,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/14442740,,,,,,,,,,,,,,,,,,,,,07-11-2023,
AINSLEY-T SHOES LIMITED,7020449,,,C/O MERCER & HOLE TRINITY COURT,CHURCH STREET,RICKMANSWORTH,,UNITED KINGDOM,WD3 1RT,Private Limited Company,Active,United Kingdom,,16-09-2009,30,9,30-06-2023,30-09-2021,MICRO ENTITY,14-10-2016,16-09-2015,0,0,0,0,46420 - Wholesale of clothing and footwear,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/07020449,21-01-2010,GIGABYTE CO LIMITED,,,,,,,,,,,,,,,,,,,30-09-2023,16-09-2022
AINSTRUCTOR LIMITED,12853201,,,GROUND FLOOR CARLTON HOUSE,28 REGENT ROAD,LEICESTER,LEICESTERSHIRE,UNITED KINGDOM,LE1 6YH,Private Limited Company,Active,United Kingdom,,02-09-2020,30,9,30-06-2024,30-09-2022,DORMANT,30-09-2021,,0,0,0,0,85590 - Other education n.e.c.,85600 - Educational support services,,,0,0,http://business.data.gov.uk/id/company/12853201,,,,,,,,,,,,,,,,,,,,,15-09-2023,01-09-2022
AINSTY DENTAL PRACTICE LIMITED,8544266,,,MOYOLA HOUSE,31 HAWTHORN GROVE,YORK,,,YO31 7YA,Private Limited Company,Active,United Kingdom,,24-05-2013,30,9,30-06-2024,30-09-2022,TOTAL EXEMPTION FULL,21-06-2017,24-05-2016,3,3,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/08544266,,,,,,,,,,,,,,,,,,,,,07-06-2023,24-05-2022
AINSWOOD PROPERTY LIMITED,11255083,,,OFFICE 14,STATION TOWN,WINGATE,,ENGLAND,TS28 5HD,Private Limited Company,Active,United Kingdom,,14-03-2018,31,3,31-12-2023,31-03-2022,MICRO ENTITY,11-04-2019,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/11255083,,,,,,,,,,,,,,,,,,,,,22-03-2023,08-03-2022
AINSWORTH LORD ESTATES LIMITED,7001730,,,49 MARKET STREET,,DARWEN,LANCASHIRE,,BB3 1PS,Private Limited Company,Active,United Kingdom,,26-08-2009,30,12,30-12-2022,30-12-2020,TOTAL EXEMPTION FULL,23-09-2016,26-08-2015,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/07001730,,,,,,,,,,,,,,,,,,,,,30-04-2023,16-04-2022
AINSWORTH VILLAGE DENTAL PRACTICE LIMITED,8823636,,,11 CHURCH STREET,AINSWORTH,BOLTON,LANCASHIRE,,BL2 5RA,Private Limited Company,Active,United Kingdom,,20-12-2013,31,12,30-09-2023,31-12-2021,TOTAL EXEMPTION FULL,17-01-2017,20-12-2015,0,0,0,0,86230 - Dental practice activities,,,,0,0,http://business.data.gov.uk/id/company/08823636,,,,,,,,,,,,,,,,,,,,,03-01-2023,20-12-2021
AINSWORTH-HIDES LIMITED,7918728,,,68 WINDMILL LANE,,SOUTHALL,MIDDLESEX,ENGLAND,UB2 4NF,Private Limited Company,Active,United Kingdom,,20-01-2012,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,17-02-2017,20-01-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07918728,,,,,,,,,,,,,,,,,,,,,03-02-2023,20-01-2022
AINTREE SCHOOL OF MUSIC LTD,7994881,,,OLD PRESBYTERY AINTREE LANE,AINTREE VILLAGE,LIVERPOOL,,,L10 2JJ,Private Limited Company,Active,United Kingdom,,19-03-2012,31,3,31-12-2022,31-03-2021,MICRO ENTITY,16-04-2017,19-03-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07994881,,,,,,,,,,,,,,,,,,,,,19-03-2023,05-03-2022
AINTREE TRAINING LIMITED,13759085,,,41 BUCKINGHAM ROAD,WALTON,LIVERPOOL,,ENGLAND,L9 4RB,Private Limited Company,Active,United Kingdom,,22-11-2021,30,11,22-08-2023,,NO ACCOUNTS FILED,20-12-2022,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13759085,,,,,,,,,,,,,,,,,,,,,05-12-2023,21-11-2022
AION APOLLO LTD,11749906,,,UNIT 4 THE GABLES STOUR ROAD,TYLDESLEY,MANCHESTER,,UNITED KINGDOM,M29 7PX,Private Limited Company,Active,United Kingdom,,04-01-2019,31,1,31-10-2023,31-01-2022,TOTAL EXEMPTION FULL,01-02-2020,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11749906,,,,,,,,,,,,,,,,,,,,,17-01-2023,03-01-2022
AION COACHING LTD,13833371,,,80 RUCKLIDGE AVENUE,RUCKLIDGE AVENUE,LONDON,,ENGLAND,NW10 4PR,Private Limited Company,Active,United Kingdom,,06-01-2022,31,1,06-10-2023,,NO ACCOUNTS FILED,03-02-2023,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13833371,,,,,,,,,,,,,,,,,,,,,19-01-2023,
AIONE ELEC TECHNOLOGY LIMITED,13317714,,,KEMP HOUSE 160,CITY ROAD,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,07-04-2021,30,4,31-01-2024,30-04-2022,DORMANT,05-05-2022,,0,0,0,0,46420 - Wholesale of clothing and footwear,46499 - Wholesale of household goods (other than musical instruments) n.e.c.,46520 - Wholesale of electronic and telecommunications equipment and parts,,0,0,http://business.data.gov.uk/id/company/13317714,,,,,,,,,,,,,,,,,,,,,20-04-2023,06-04-2022
AIP SALES LTD,14155280,,,SPRING HILL,KILN BANK ROAD,MARKET DRAYTON,SHROPSHIRE,UNITED KINGDOM,TF9 1LE,Private Limited Company,Active,United Kingdom,,07-06-2022,30,6,07-03-2024,,NO ACCOUNTS FILED,05-07-2023,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/14155280,,,,,,,,,,,,,,,,,,,,,20-06-2023,
AIPTRADINGUK LTD,13442750,,,VIDEO HOUSE,48 CHARLOTTE STREET,LONDON,,ENGLAND,W1T 2NS,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,07-06-2021,30,6,07-03-2023,,NO ACCOUNTS FILED,05-07-2022,,0,0,0,0,85590 - Other education n.e.c.,85600 - Educational support services,,,0,0,http://business.data.gov.uk/id/company/13442750,,,,,,,,,,,,,,,,,,,,,20-06-2022,
AIR AESTHETICS BIRMINGHAM LTD,10291386,,,12 THE COURTYARD,BUNTSFORD DRIVE,BROMSGROVE,WORCESTERSHIRE,ENGLAND,B60 3DJ,Private Limited Company,Active,United Kingdom,,22-07-2016,31,7,30-04-2023,31-07-2021,TOTAL EXEMPTION FULL,19-08-2017,,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/10291386,,,,,,,,,,,,,,,,,,,,,04-08-2023,21-07-2022
AIR ASIA TRAVEL LIMITED,5249800,,,132 DUDLEY ROAD,,WOLVERHAMPTON,WEST MIDLANDS,ENGLAND,WV2 3DH,Private Limited Company,Active,United Kingdom,,05-10-2004,31,3,31-12-2022,31-03-2021,MICRO ENTITY,02-11-2016,05-10-2015,0,0,0,0,68310 - Real estate agencies,68320 - Management of real estate on a fee or contract basis,79110 - Travel agency activities,79909 - Other reservation service activities n.e.c.,0,0,http://business.data.gov.uk/id/company/05249800,,,,,,,,,,,,,,,,,,,,,19-10-2022,05-10-2021
AIR CONSULTANTS LTD,8868593,,,KALAMU HOUSE,11 COLDBATH SQUARE,LONDON,,ENGLAND,EC1R 5HL,Private Limited Company,Active,United Kingdom,,30-01-2014,31,1,31-10-2023,31-01-2022,TOTAL EXEMPTION FULL,27-02-2017,30-01-2016,0,0,0,0,86210 - General medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/08868593,,,,,,,,,,,,,,,,,,,,,14-02-2023,31-01-2022
AIR COOL DIRECT LTD,11890417,,,THE CUBE,COE STREET,BOLTON,,ENGLAND,BL3 6BU,Private Limited Company,Active,United Kingdom,,19-03-2019,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,16-04-2020,,0,0,0,0,46420 - Wholesale of clothing and footwear,47510 - Retail sale of textiles in specialised stores,47710 - Retail sale of clothing in specialised stores,,0,0,http://business.data.gov.uk/id/company/11890417,,,,,,,,,,,,,,,,,,,,,01-04-2023,18-03-2022
AIR FIELD LIGHTING LIMITED,2264456,,,AVIATION HOUSE,RUSSELL GARDENS,WICKFORD,ESSEX,,SS11 8BF,Private Limited Company,Active,United Kingdom,,03-06-1988,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,18-04-2017,21-03-2016,1,1,0,0,"46470 - Wholesale of furniture, carpets and lighting equipment",,,,0,0,http://business.data.gov.uk/id/company/02264456,,,,,,,,,,,,,,,,,,,,,14-09-2023,31-08-2022
AIR FREEDOM LTD,11289625,,,THE OLD POST OFFICE,19 BANBURY ROAD,KIDLINGTON,OXFORDSHIRE,ENGLAND,OX5 1AQ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,04-04-2018,30,4,31-01-2024,30-04-2022,MICRO ENTITY,02-05-2019,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11289625,,,,,,,,,,,,,,,,,,,,,17-04-2023,03-04-2022
AIR HOST AND LEARN LTD,13055642,,,SEYMOUR CHAMBERS,92 LONDON ROAD,LIVERPOOL,MERSEYSIDE,ENGLAND,L3 5NW,Private Limited Company,Active,United Kingdom,,02-12-2020,31,5,29-02-2024,31-05-2022,UNAUDITED ABRIDGED,30-12-2021,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13055642,,,,,,,,,,,,,,,,,,,,,15-12-2022,01-12-2021
AIR LAND & SEA TRAINING LTD,12923007,,,31 BIDDINGTON WAY,,HONITON,,ENGLAND,EX14 2GU,Private Limited Company,Active,United Kingdom,,02-10-2020,31,10,31-07-2023,31-10-2021,TOTAL EXEMPTION FULL,30-10-2021,,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12923007,,,,,,,,,,,,,,,,,,,,,15-10-2023,01-10-2022
AIR LINK ONE LTD,8902555,,,5A ALBERT COURT,PRINCE CONSORT ROAD,LONDON,,UNITED KINGDOM,SW7 2BH,Private Limited Company,Active,United Kingdom,,19-02-2014,28,5,28-02-2023,28-05-2021,MICRO ENTITY,19-03-2017,19-02-2016,0,0,0,0,85590 - Other education n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/08902555,,,,,,,,,,,,,,,,,,,,,05-03-2023,19-02-2022
AIR MATCH & MANAGE LTD,10657635,,,52 BLUEBRIDGE ROAD,BROOKMANS PARK,HATFIELD,,ENGLAND,AL9 7SA,Private Limited Company,Active,United Kingdom,,07-03-2017,31,3,31-12-2022,31-03-2021,DORMANT,04-04-2018,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/10657635,,,,,,,,,,,,,,,,,,,,,20-03-2023,06-03-2022
